grid_id,cluster,lat,lon,S1,S2,S3,S4_pos,S4_neg,N1,N2,N3,N4,N5,performance_score,need_score,raw_equity,equity_score,top3_features
91_78,1,37.787000434999996,-122.42585141149999,6.6240652277998935,-0.0731944444444444,1.0,0.0,0.0,178.92565947242207,1.0015987210231814,103.74867021276596,0.0007270083605961468,0.3870625662532092,1.7636798971890026,71.45901105715116,0.024681000288367477,98.62662246609909,"N3, S1, N4"
91_79,1,37.7872994153037,-122.42447158212593,6.698268054115413,-0.9862268518518519,2.0,0.6666666666666666,0.0,13.213429256594724,1.0022844089091947,49.94074074074074,0.0005331911490269261,0.4573934836806145,2.07750249164362,-8.024874312417273,-0.25888290204270265,97.59062948224965,"N3, S1, N4"
91_81,1,37.78729884964407,-122.42256940057628,5.4680601411351315,-3.424890046296297,2.0,0.5,0.5,4.930455635491607,1.0015987210231814,113.66101694915254,0.0004704775346977182,0.3991252050387999,2.468574687794197,-32.11397606468557,-0.07686917246531674,98.25561167940634,"N3, S1, N4"
91_82,0,37.787598162,-122.420926156,5.43372200355424,-1.6452141203703703,2.0,0.5,0.0,27.86521987435751,1.0017769880053309,11.0,0.00024239486122894195,0.7908992416934393,2.141820291808191,12.256131705660602,0.1747549853812347,99.17491367783806,"N3, S1, N4"
91_83,1,37.787045062,-122.42004209399998,4.48863636973214,-1.929861111111111,1.0,1.0,0.0,3.0983213429256593,1.0015987210231814,118.5,0.0006153846153846154,0.2667153818044086,1.3969560361125817,-34.64567292851775,-0.04032122797314579,98.3891385978778,"N3, S1, N4"
91_84,1,37.7869598585,-122.41910493325,7.2813856635702825,-3.418865740740741,1.0,1.0,0.0,42.8814913448735,1.0026631158455392,110.0,0.0006153846153846154,0.5383480824727965,2.5003622637973235,-9.061943290288523,-0.2759190230638419,97.52838847870575,"N3, S1, N4"
91_85,1,37.787185391201575,-122.41798075495907,8.399760094524142,-19.427318948412697,3.0,0.7142857142857143,0.2857142857142856,69.99201065246338,1.0026631158455392,111.96062992125984,0.0007270083605961468,0.38020833337689885,9.065771934079494,6.005909589712387,1.5094750077712427,99.99999634652727,"N3, S1, N4"
91_86,1,37.78710685271854,-122.41671743270199,7.32052696227274,-2.658263888888889,1.0,1.0,0.0,24.173102529960055,1.0026631158455392,111.0,0.0007270083605961468,0.34844868731424405,2.241420540762525,-20.18878571204186,-0.11102305427159274,98.13083140366726,"N3, S1, N4"
91_87,1,37.78731678980313,-122.41581046128813,8.434463543817241,-2.263657407407407,4.0,0.5,0.3333333333333332,153.1264980026631,1.0026631158455392,106.80573663624511,0.0005331911490269261,0.5332359385712326,3.5011798965783916,55.62816589621195,0.06293897663589572,98.76639693931833,"N3, S1, N4"
91_88,1,37.78732713713133,-122.41447280572943,7.835579246669965,-2.082092013888889,2.0,0.75,0.0,51.187849720223824,1.0026631158455392,110.0,0.0005333333333333334,0.48216644643882983,2.650832506791025,-4.263867398405825,-0.6216968964557892,96.26509844827658,"N3, S1, N4"
91_89,1,37.78717953182758,-122.41319880805516,7.057036981697891,-1.4881944444444444,1.0,1.0,0.0,519.296,1.008,97.0,0.0007270083605961468,0.7087378641327176,1.775787113162004,270.25522261854724,0.006570778131076739,98.560457263347,"N3, S1, N4"
91_90,1,37.78704066043192,-122.41176354245697,8.406038142050075,-1.460085152116402,3.0,0.42857142857142855,0.0,115.6884154460719,1.0026631158455392,102.0,0.0007270083605961468,0.2649727767863413,3.096722355207919,35.42944751816943,0.08740532197727588,98.85578406478012,"N3, S1, N4"
91_91,1,37.787402071,-122.411538882,4.465908118654584,-2.444282407407407,1.0,0.0,0.0,9.848202396804261,1.0026631158455392,103.0,0.0006151953245155337,0.23934426228252623,2.1476288006968236,-26.051844626754043,-0.08243673006279324,98.23527075956166,"N3, S1, N4"
92_109,0,37.787755912,-122.390700753,3.4339872044851463,-0.5879166666666666,1.0,1.0,0.0,0.047961630695443645,1.0026631158455392,33.0,0.00036357025995273584,1.032531824808192,0.7065043510433547,-10.47288027170749,-0.06746037385840759,98.28998646852118,"N3, S1, N4"
92_110,0,37.788447208,-122.389825395,2.0794415416798357,-1.4919560185185186,1.0,1.0,0.0,0.006219458018658374,1.0011422044545975,29.0,0.00027582402427251415,0.6547085202968087,0.7423670048775298,-9.30533356965624,-0.07977866447227415,98.2449819297062,"N3, S1, N4"
92_61,1,37.788387806658534,-122.4449011665122,4.418840607796598,-5.694097222222222,2.0,0.5,0.0,0.5019984012789768,1.0015987210231814,96.97560975609755,0.0006151953245155337,0.41524459614614034,3.352575447363934,-29.619309010748317,-0.11318885120973605,98.12291872361907,"N3, S1, N4"
92_64,1,37.78801783159669,-122.44131101307183,6.298949246855942,-1.2391550925925925,2.0,0.6666666666666666,0.3333333333333333,6.292565947242206,1.0015987210231814,97.97790055248619,0.0004209640075773521,0.36102868443153996,1.8797718198178628,-26.578899920915983,-0.07072421718488106,98.278062105939,"N3, S1, N4"
92_71,3,37.788436947,-122.433675044,3.2188758248682006,-266.66737268518517,1.0,0.0,1.0,1.2470023980815348,2.002284408909195,97.0,0.00038087983241287375,0.30065897860672375,94.05732305234233,-29.7638615559161,-3.160118388393899,86.99104475497491,"S2, S4_neg, S4_pos"
92_73,1,37.788269267345456,-122.4311973780182,4.02535169073515,-3.0642824074074073,1.0,1.0,0.0,0.7114308553157475,1.0026631158455392,124.0,0.00044434570095534326,0.6038047973756586,1.6989902574249434,-37.67339184912574,-0.04509788524821281,98.37168721079169,"N3, S1, N4"
92_76,0,37.78772575139024,-122.42770765209757,3.7376696182833684,-0.1541666666666666,1.0,0.0,0.0,1.4597372929754426,1.335617742242528,63.0,0.0003477656059815684,0.4837640822136981,1.1920895568937846,-18.959512804544115,-0.06287554074087873,98.3067370312791,"N3, S1, N4"
92_78,1,37.787936470956836,-122.42574748345324,6.035481432524756,-37.04593557098765,2.0,0.0,0.6666666666666666,3.2597921662669864,1.0015987210231814,110.0,0.0004209640075773521,0.3250222618269721,14.577868216464825,-31.97491214099728,-0.45591583201535524,96.87077504605051,"N3, S1, N4"
92_79,1,37.78793753334104,-122.42487849929769,7.456454555176209,-9.523307870370369,2.0,0.6,0.0,28.218375499334222,1.0026631158455392,97.0,0.0004704775346977182,0.5305232557715425,5.271149746200671,-13.600668715469745,-0.387565511964176,97.12049107631661,"N3, S1, N4"
92_80,1,37.78804367981012,-122.42358442281014,6.568077911411976,-15.370390303497945,5.0,0.1111111111111111,0.7777777777777777,6.066577896138482,1.0026631158455392,115.78481012658227,0.0003477656059815684,0.41057367835025266,8.028616282257682,-32.10054019560599,-0.2501084556036573,97.62268668301915,"N3, S1, N4"
92_82,3,37.788268481542374,-122.42158077081355,4.77912349311153,-127.24347222222222,2.0,0.0,0.5,17.048,1.008,111.79661016949153,0.000888494002665482,0.6271477663014726,46.090506262599035,-24.536171673739585,-1.8784718640683604,91.67350537870426,"S2, S4_neg, S4_pos"
92_83,1,37.788452159,-122.420326994,6.066108090103747,-6.37607175925926,3.0,0.39999999999999997,0.6,19.264,1.008,118.0,0.001142204454597373,0.04434455109031582,3.9865631804536683,-25.165719867218407,-0.15841244994780104,97.95769553896153,"N3, S1, N4"
92_84,1,37.788048063603846,-122.4189255542042,8.54830418644129,-38.2705529835391,4.0,0.5555555555555556,0.2222222222222222,71.27296937416777,1.0026631158455392,113.99825479930192,0.0007270083605961468,0.3916309012928062,16.204251387759665,6.129817977674937,2.6435122222656564,99.99999634652727,"N3, S1, N4"
92_85,1,37.78805308472171,-122.41766101992661,7.1770187659099,-1.6355034722222224,2.0,0.5,0.0,13.176658673061551,1.0026631158455392,101.97859327217125,0.0005331911490269261,0.49491525428761846,2.5008064605911717,-23.804718877943202,-0.10505507662026738,98.15263524725847,"N3, S1, N4"
