grid_id,lat,lon,cluster,neighborhood_name,neighborhood_is_fallback,supervisor_district,supervisor_district_name,supervisor_name,district_is_fallback
60_40,37.759237764153845,-122.4691864605,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_41,37.759281985625,-122.4681773725,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_42,37.759332750419354,-122.46701926264515,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_43,37.75937723163889,-122.46600437433332,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_44,37.75942606346053,-122.46488994393421,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_45,37.7592261939434,-122.4633198249434,3,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_47,37.759770459,-122.461058305,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
60_5,37.7593145,-122.50900376600002,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
60_59,37.759215306,-122.446949035,0,Twin Peaks,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_6,37.759397714636364,-122.5080050753409,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
60_60,37.759588643090915,-122.44637512312879,0,Twin Peaks,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_61,37.759115813,-122.444778219,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_62,37.759377224,-122.44375040933333,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_63,37.7594913774375,-122.4426692798125,0,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_64,37.759500753,-122.44161745073333,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_65,37.759392394,-122.4402992935,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_66,37.759363121339995,-122.43933053718,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_67,37.7590602025,-122.4386398315,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_68,37.7590976565,-122.4375728115,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_7,37.75947524966667,-122.50624253766667,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
60_70,37.7592285335,-122.43540257075,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_71,37.759385703,-122.43356222833333,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_72,37.759026999,-122.432530437,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_73,37.759449305,-122.431525113375,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_74,37.75903286066667,-122.430393741,0,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_75,37.75964158593333,-122.42931296754445,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_76,37.759286933,-122.428233292,0,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_79,37.75912318777778,-122.42473071248149,1,Mission,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
60_8,37.759536032,-122.504860164,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
60_80,37.75940293271429,-122.42360408900001,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_81,37.759409494,-122.422887065,1,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_82,37.75948533663158,-122.42134066536842,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_83,37.75936071997872,-122.42034079159573,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_84,37.75943306270588,-122.41914420272548,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_85,37.75950226825,-122.41799829456251,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_86,37.759568122,-122.41690775539999,0,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_87,37.759631670000005,-122.41585532281131,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_88,37.75966052888572,-122.41466572222856,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_89,37.758940205,-122.413045093,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_9,37.7595632672,-122.50424121669998,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
60_91,37.75978638463158,-122.410844722,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_92,37.759165559,-122.409331645,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_93,37.759330675,-122.408427153,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_94,37.7593079495,-122.40744081125,0,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
60_99,37.75917045890909,-122.40193603118182,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_10,37.760597679,-122.503253078,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_100,37.76037601,-122.401207638,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_101,37.76049088604348,-122.3994559826087,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_102,37.76034666045,-122.39843116649999,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_103,37.76050480245,-122.39732852419999,3,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_104,37.7601205495,-122.3967158297,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_109,37.760338178,-122.390930222,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_11,37.760645087,-122.502180161,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_110,37.760517915,-122.389026317,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_111,37.760575388,-122.38806780199998,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_113,37.76069271,-122.386101232,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_12,37.760692481,-122.50110732999998,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_13,37.760630122,-122.500028139,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_14,37.759822797666665,-122.49833581866667,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_15,37.75986729275,-122.49732210924999,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_17,37.75996595,-122.49507877599999,0,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_18,37.760013295,-122.494005783,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_19,37.7600576075,-122.493002496,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_20,37.76010585433334,-122.49190918666666,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_21,37.760154003800004,-122.490817209,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_22,37.760199305,-122.48979101742857,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_23,37.7602449144375,-122.4887567665625,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_24,37.76031804617647,-122.48709870429411,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_25,37.760344069,-122.486506685,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_26,37.760435619000006,-122.48443067150001,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_27,37.760482024642855,-122.4833773532143,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_29,37.76057633933333,-122.48123600233333,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_30,37.760623535,-122.48016413233334,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_31,37.76067133033334,-122.47907843944444,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_32,37.759815802,-122.47847485799998,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_34,37.759958247,-122.475264331,3,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_35,37.76000618,-122.474192212,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_36,37.760057095,-122.473053139,3,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_37,37.760107231,-122.471931261,0,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_39,37.760092227,-122.469795085,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_40,37.760157557166664,-122.46872442583333,0,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_41,37.7602301384,-122.4676554744,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_42,37.76026978,-122.46658476666666,3,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_44,37.76041237211111,-122.46444859222223,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_46,37.760530588,-122.462309872,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_47,37.760020962,-122.460961782,3,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
61_5,37.760360912,-122.508608241,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_55,37.76048340136065,-122.45169159063934,1,Haight Ashbury,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_57,37.76002825,-122.450090485,1,Haight Ashbury,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_6,37.760408284,-122.507537232,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_60,37.76055027853333,-122.44622274433333,0,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_61,37.759973044,-122.4450793165,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_62,37.759940345,-122.44395341800002,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_63,37.7603816018,-122.4425631613143,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_64,37.760391381,-122.44127784199999,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_65,37.76022746588235,-122.44034504188234,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_66,37.76030846130769,-122.43942655615385,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_67,37.75998828448052,-122.43821303540261,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_69,37.760027602,-122.435966428,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_7,37.76045559,-122.50646750699998,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
61_70,37.760092262704916,-122.43487176306557,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_71,37.760158983000004,-122.433768885,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_72,37.760222932999994,-122.43271569883333,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_73,37.760325648642855,-122.43160976446428,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_74,37.759961552,-122.430389701,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_75,37.760369392,-122.429382397,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_76,37.760087186,-122.428309266,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_78,37.76035725891549,-122.42568387477465,1,Mission,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_79,37.76029658064706,-122.42461117305882,1,Mission,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
61_80,37.76003752688372,-122.42326486523255,0,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_81,37.76003934751111,-122.4219844641111,0,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_82,37.760179193,-122.421047623,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_83,37.76016299094285,-122.41964843834285,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_92,37.759833396874996,-122.409925091375,0,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_93,37.76011921381818,-122.40884507736364,0,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_94,37.759962275625,-122.4078506195,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
61_96,37.760146481666666,-122.40504602066666,2,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_97,37.7601944045,-122.40410703775,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_98,37.7602546155,-122.403109564,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
61_99,37.76030974122222,-122.40219511566666,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_10,37.76149659554546,-122.50278471336364,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_100,37.760985083,-122.40072807,3,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_105,37.7613510845,-122.39495235483334,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_106,37.7608297688,-122.39434780893333,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_107,37.760843256,-122.393357577,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_109,37.761042547,-122.390444827,3,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_11,37.761547376,-122.501636,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_110,37.76107712,-122.389477784,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_111,37.761134471,-122.38848746600002,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_13,37.760739807,-122.500035824,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_15,37.76077874588889,-122.49776951400001,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_18,37.760987671,-122.494420243,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_19,37.760961066,-122.492528962,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_20,37.76105081970968,-122.49145932519353,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_21,37.761086962571426,-122.49038646571428,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_22,37.76113028825,-122.4893143155,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_23,37.76116700661539,-122.4882410056923,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_24,37.761197258,-122.487170197,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_25,37.761354069,-122.486107974,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_26,37.761354265142856,-122.48503282685714,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_27,37.7613845185,-122.4839589985,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_28,37.76145913233333,-122.48288887766667,0,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_29,37.76151155042857,-122.48181690671429,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_30,37.76150783025,-122.48074057324999,0,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_31,37.761527531,-122.479667524,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_32,37.760716059657895,-122.47806477978948,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_33,37.7607707756,-122.47682437179999,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_34,37.76081296266666,-122.47586800299999,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_35,37.760861522125,-122.47477235424999,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_36,37.76090744627273,-122.47373643072727,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_37,37.76093672246154,-122.47264075076924,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_38,37.761008406,-122.47145758140816,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_39,37.7610552715,-122.47039978650001,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_4,37.761193864,-122.50957071900001,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_40,37.76110489053846,-122.46926903607692,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_41,37.76114920252942,-122.46825995852942,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_42,37.76119931254037,-122.4671175632236,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_43,37.761258684910715,-122.46576426264286,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_44,37.76132037308081,-122.46435908198988,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_45,37.76138347611765,-122.46291914717646,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_46,37.761427941,-122.461904466,1,Inner Sunset,0,7,SUPERVISORIAL DISTRICT 7,Myrna Melgar,0
62_5,37.76124706584,-122.50842628627998,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_56,37.76129273107143,-122.45081680657142,1,Haight Ashbury,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_57,37.76093100712069,-122.44970725431035,1,Haight Ashbury,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_58,37.76109481028571,-122.4486337095,1,Haight Ashbury,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_59,37.761021459000006,-122.4471480702,1,Haight Ashbury,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_6,37.761296787545454,-122.50730290872728,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_60,37.76132550947,-122.44645682437,0,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_61,37.7612373714,-122.4450672506,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_62,37.76126222136364,-122.4440090955,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_63,37.761221878757574,-122.44305936042424,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_64,37.761168811,-122.441873979,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_66,37.761081264176475,-122.43938167764706,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_67,37.76144581600633,-122.43883983681012,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_68,37.7611698,-122.43726727307144,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_69,37.76145243868182,-122.43610875740909,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_7,37.761344223,-122.50623060235999,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_70,37.76095005236364,-122.43445482572727,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_71,37.76094107942857,-122.4333440755,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_72,37.761420067,-122.43284624559999,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_73,37.761084577976746,-122.43168317111628,1,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_74,37.76121489937879,-122.43060029175759,3,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_75,37.76119848579268,-122.42946151212195,0,Castro/Upper Market,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_78,37.7614591465,-122.42555067900001,1,Mission,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_79,37.761476004104765,-122.42444904414286,3,Mission,0,8,SUPERVISORIAL DISTRICT 8,Rafael Mandelman,0
62_8,37.76140468761538,-122.50486374146155,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_80,37.76084112177236,-122.42366962957722,1,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_81,37.760845523254545,-122.42245174625454,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_82,37.760910748394735,-122.42134260586842,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_83,37.760974886305085,-122.42028478362712,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_84,37.761037605662345,-122.41924950440259,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_85,37.76110044818868,-122.4182090360566,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_9,37.761450227375,-122.503833665875,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
62_92,37.761126472,-122.409988684,1,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_93,37.76120575514285,-122.40866946042857,1,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_94,37.761242575,-122.408056357,3,Mission,0,9,SUPERVISORIAL DISTRICT 9,Jackie Fielder,0
62_95,37.761307437,-122.406992563,0,Mission,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_96,37.761385910142856,-122.40523208657143,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_97,37.76078944746154,-122.40459783510255,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
62_98,37.76151280647321,-122.40314533991965,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_10,37.76245834200001,-122.503383986,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_100,37.761646635,-122.401331076,3,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_101,37.762349891,-122.399419935,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_102,37.76182003636364,-122.39845614609091,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_103,37.761878718,-122.397482652,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_104,37.761939429571434,-122.39647583628572,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_105,37.76202734647059,-122.39501713088235,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_106,37.762104870034484,-122.39373139631034,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_109,37.762293302,-122.39056695200001,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_11,37.762396103,-122.50230335,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_110,37.7623372472517,-122.38959185989796,1,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_111,37.76242655522222,-122.38841883022224,0,Potrero Hill,0,10,SUPERVISORIAL DISTRICT 10,Shamann Walton,0
63_12,37.762079773714284,-122.500944713,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_13,37.76197829072,-122.49983397112001,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_14,37.761689419,-122.498420821,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_15,37.76173148314285,-122.49746796,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_16,37.761777826,-122.496418266,3,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_18,37.7618736872,-122.4942465372,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_20,37.761969595393936,-122.49207291281819,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_21,37.7620156024,-122.491029669,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_22,37.7620651758125,-122.48990565609375,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
63_23,37.76211729833333,-122.4887235401111,1,Outer Sunset,0,4,SUPERVISORIAL DISTRICT 4,Alan Wong,0
